pdg,label,length,nhits,dca,angle,dist_to_vtx,z_depth,start_z,end_z,straightness,total_energy,dedx,length_rank,is_longest,z_depth_rank
13,muon,5492.369,58,174.20706385871978,174.07800511671164,3469.6213725490966,5100.0,11533.0,16633.0,42452.82901112462,151.6501,0.027611054,1,1,1
22,other,1699.3115,16,174.20706385871955,5.744576849770413,1596.6406343164701,1120.0,13993.0,15113.0,8573.861416603573,9.637917,0.0056716595,2,0,2
13,muon,4523.6636,56,307.4872483890436,179.3109629854702,9782.961073040608,4400.0,13513.0,17913.0,18704.26423280436,193.51831,0.04277911,1,1,1
13,muon,1870.6859,26,307.48724838904326,0.06238071199076987,8593.403068680112,1760.0,14953.0,16713.0,32053.583807596082,64.54831,0.034505155,2,0,2
13,muon,2710.5269,33,118.62387709106214,20.707838934449256,1120.7337114652576,2195.0,13238.0,15433.0,30704.775019381366,66.19365,0.024420952,1,1,1
2212,proton,1311.9087,17,118.62387709106216,6.294767136414439,885.037143868276,1310.0,13403.0,14713.0,151.78382918861732,44.774364,0.034129176,2,0,2
2212,proton,1008.9336,21,36.47005055517316,173.29177312790034,628.7446841398714,990.0,12413.0,13403.0,18903.865014220213,44.93502,0.044537142,2,0,2
22,other,1228.0197,17,36.47005055517341,4.690191297289246,499.8154841500376,1175.0,12578.0,13753.0,6851.6200508271495,22.480225,0.018306078,1,1,1
13,muon,1403.9935,18,103.17396577073958,171.65841068887795,448.2677046516519,1360.0,15833.0,17193.0,2776.1024908725412,57.095715,0.04066665,1,1,1
211,pion,901.3773,15,103.17396577074032,15.137974824905037,520.5354418994913,720.0,15913.0,16633.0,17577.473268283284,19.666958,0.021818785,2,0,2
13,muon,5982.808,75,231.46949668168781,25.715111968032105,2487.316853020158,5755.0,11918.0,17673.0,98475.83710816366,119.68644,0.02000506,1,1,1
-321,other,1754.3735,28,177.19264317026628,157.940758553391,1801.982971434392,1750.0,12083.0,13833.0,58398.14315839684,40.54186,0.023109023,2,0,2
22,other,1544.2183,16,174.0068659130363,174.68909198521084,1690.6181876657236,1505.0,12248.0,13753.0,851.7240023087315,14.66588,0.009497285,3,0,3
321,other,1012.47815,14,40.89819494101023,6.028205689593313,619.01156431437,960.0,16713.0,17673.0,527.895309923615,27.81878,0.027475933,1,1,1
13,muon,630.54034,8,40.898194941010516,4.597699454496794,574.7665062670052,560.0,16793.0,17353.0,174.18125739613492,23.218113,0.036822565,2,0,2
13,muon,2587.6616,33,959.7485031836148,28.821698154142805,1919.2583486011492,2540.0,13293.0,15833.0,13583.870732533771,62.243153,0.024053821,1,1,1
2212,proton,1726.2976,18,959.7485031836145,146.07532275257142,1829.2554769426424,1045.0,11698.0,12743.0,13773.03317725853,43.67407,0.02529927,2,0,2
22,other,2534.745,25,13.228104909122175,1.1845883671308777,1091.2675302385153,1090.0,12743.0,13833.0,2713.0566466811933,36.470554,0.014388253,2,0,2
-211,pion,3158.6853,22,13.228104909122141,177.5793355962171,1556.986827329816,1120.0,12633.0,13753.0,4626.626050741383,26.358849,0.008344879,1,1,1
-211,pion,1335.5,16,83.1384674101344,10.88067603774238,1597.4594506001386,1280.0,15593.0,16873.0,39347.46016350412,37.02609,0.027724514,2,0,2
-211,pion,1814.8824,14,83.13846741013398,176.67021350200437,1749.127635820176,1680.0,15513.0,17193.0,7415.3988195841985,25.796448,0.01421384,1,1,1
13,muon,2203.745,24,25.57981483117324,5.645469324411621,1196.591191003381,2165.0,13348.0,15513.0,21878.328350502914,46.339188,0.021027472,1,1,1
2112,other,2147.6592,16,25.579814831173103,2.8601296347125658,2683.1992593043847,990.0,13403.0,14393.0,12647.344444206934,35.792618,0.016665874,2,0,2
13,muon,2764.4773,34,281.7133954869801,2.0043957204368987,8452.530751082186,2720.0,13673.0,16393.0,54388.32660780582,110.89171,0.040113084,1,1,1
13,muon,1657.3607,22,281.7133954869799,1.988864702588546,8126.053246676167,1655.0,13458.0,15113.0,707.8694525190348,65.28546,0.03939122,2,0,2
13,muon,2770.988,45,155.54755271977652,2.513682898145036,3947.7987451817016,2735.0,12138.0,14873.0,5286.526523784506,154.74701,0.05584543,1,1,1
13,muon,2120.118,33,155.54755271977635,1.3305927279771808,7674.1451411438675,1840.0,15033.0,16873.0,20020.09926704682,92.43046,0.04359685,2,0,2
13,muon,2645.0305,34,185.62427438322723,1.8239812590067643,4648.46701936921,2640.0,15353.0,17993.0,1009.3142782236141,70.88187,0.026798127,1,1,1
2212,proton,1218.7025,23,185.62427438322771,173.92983394269297,2509.0697064100177,880.0,12358.0,13238.0,9439.16442017447,164.36258,0.13486686,2,0,2
13,muon,3711.3765,46,1013.6575480388174,118.80739446304047,1204.1199837241404,3680.0,13753.0,17433.0,44979.498735932924,96.488106,0.02599793,1,1,1
22,other,2068.863,13,1013.6575480388175,37.21850378971375,1667.3129697620475,575.0,13018.0,13593.0,979.3987276061099,14.830095,0.0071682343,2,0,2
13,muon,3925.318,47,889.7627099111442,35.73929304224953,1506.3627639469566,3555.0,13238.0,16793.0,4461.653206110665,115.397285,0.0293982,1,1,1
13,muon,2661.6626,33,2035.3336369257365,120.80122864223638,2280.5846415365345,2560.0,13913.0,16473.0,14687.34426650197,127.6663,0.047964867,2,0,2
2212,proton,654.9613,8,1205.7182031346404,53.01671179831122,1553.2150027903592,435.0,13238.0,13673.0,2436.306018430542,26.915794,0.041095242,3,0,3
2212,proton,1722.7151,21,40.798759785561245,4.331388865627599,1086.0597279499186,1600.0,16473.0,18073.0,18374.236046818336,32.80007,0.019039754,2,0,1
22,other,2165.0518,15,40.798759785561245,0.5878084397191039,2475.790754352648,960.0,16553.0,17513.0,12031.26067146409,34.296867,0.01584113,1,1,2
13,muon,2100.9985,31,345.42640025119624,39.547185194633286,934.5443965741025,1955.0,12358.0,14313.0,41216.015930538364,58.20957,0.02770567,1,1,1
22,other,844.395,16,345.42640025119545,9.115165232050991,1758.84439332505,715.0,12413.0,13128.0,32607.446857845367,20.249844,0.023981482,2,0,2
22,other,1111.4564,20,145.40214920043945,173.43011658658034,1273.4311789736025,1100.0,11918.0,13018.0,322.34352354650656,45.058174,0.040539756,1,1,1
22,other,1005.6732,17,145.40214920043945,172.75232932865975,1162.879389220802,990.0,12028.0,13018.0,421.9346773206809,26.580471,0.026430525,2,0,2
13,muon,2143.6675,14,76.02520589042327,5.946579581925432,1035.7387915825302,880.0,17033.0,17913.0,2220.3107796683107,18.731897,0.008738248,1,1,1
211,pion,847.54486,10,76.02520589042344,171.99924639973628,552.0306625734206,640.0,17033.0,17673.0,739.908322016742,15.270058,0.018016813,2,0,2
13,muon,1101.9762,20,1845.6200174978223,114.76111533315371,2030.9237877984726,1095.0,12578.0,13673.0,65.12844882726941,32.19966,0.029219925,1,1,1
22,other,712.6541,17,1845.6200174978223,40.66482482731691,2793.124361264297,660.0,12083.0,12743.0,44337.82151836898,48.9245,0.06865112,2,0,2
211,pion,1200.0,17,41.16239931860392,3.817210462227038,814.8133132964749,1200.0,15513.0,16713.0,75.2982621236179,36.044605,0.03003717,2,0,1
13,muon,1426.4768,13,41.16239931860408,7.611741564045587,995.3459762862984,1040.0,15593.0,16633.0,8417.330219455205,25.524147,0.01789314,1,1,2
-13,muon,4614.407,64,732.5212920124344,177.25226116671746,13513.197082135406,4490.0,12303.0,16793.0,10360.566065467734,269.7639,0.058461223,1,1,1
13,muon,2421.5586,42,732.521292012434,5.02693616871624,13887.092179582987,2405.0,11588.0,13993.0,31768.949845598712,115.897995,0.04786091,2,0,2
-211,pion,1843.0573,22,123.78588799793881,174.7529732326097,1475.7911127522161,1840.0,14873.0,16713.0,1128.9487548110812,38.413837,0.020842455,2,0,1
2112,other,2808.7966,16,123.78588799793914,176.14493893332545,2564.1980511322336,1840.0,14873.0,16713.0,21109.938632700312,26.78968,0.009537779,1,1,2
13,muon,2578.6145,35,325.5607276005561,12.39813582619586,1212.4418670342768,2350.0,12523.0,14873.0,47650.164549787725,115.68131,0.04486181,1,1,1
2212,proton,874.9081,17,325.56072760055764,166.26558689016784,1128.589340773445,770.0,12743.0,13513.0,3804.526643799416,60.953857,0.06966887,2,0,2
13,muon,2526.637,41,1140.9898023838603,117.77027766026539,1108.070952793705,2350.0,11643.0,13993.0,8770.143865156195,76.72705,0.030367265,1,1,1
13,muon,1467.5413,27,1140.9898023838607,124.81527987378978,994.0431855126575,1375.0,11973.0,13348.0,61284.43133532516,118.806145,0.080955915,2,0,2
13,muon,2713.9102,48,145.3767772527399,163.19068196632827,1267.010113197496,2690.0,11863.0,14553.0,32558.323291562192,90.94025,0.033508938,1,1,1
211,pion,1716.0928,24,145.37677725273977,8.842306586067474,1953.670519850966,1375.0,11863.0,13238.0,43881.63169779317,85.0592,0.049565617,2,0,2
-211,pion,1629.8588,24,2.114002270093839,10.609174939445783,775.8824902762072,1265.0,12248.0,13513.0,16381.309299826744,85.03924,0.05217583,2,0,1
-13,muon,1874.7498,11,2.1140022700942493,176.30339077143165,552.1079336370524,990.0,12468.0,13458.0,6404.167489568114,15.147202,0.008079586,1,1,2
13,muon,2894.2979,33,708.0040792601374,176.2243757857089,8103.2035958901915,2560.0,13913.0,16473.0,29566.752577556388,68.69404,0.023734268,1,1,1
13,muon,2134.3398,25,708.004079260139,174.32730644970613,10615.238825506305,1840.0,16073.0,17913.0,113261.87605830234,50.07325,0.023460766,2,0,2
22,other,1029.4113,21,72.18622980383846,176.2107120326492,1294.521087651044,770.0,12743.0,13513.0,32315.93772739822,37.155216,0.036093656,2,0,1
211,pion,1039.0973,10,72.18622980383955,4.153989344489953,1328.2064409655882,495.0,12908.0,13403.0,9189.223086982349,28.444448,0.027374191,1,1,2
11,electron,1128.4701,16,21.003425965167335,1.2936755323121254,1698.8514482119476,1125.0,12468.0,13593.0,230.4083483842657,37.11756,0.032891933,1,1,1
2112,other,1103.5487,19,21.003425965166358,170.50226957501107,1783.9513410815803,1100.0,12413.0,13513.0,46877.417523958684,67.729645,0.061374404,2,0,2
13,muon,3570.951,45,450.4745401783704,7.548023604780895,2500.3440142057575,3520.0,14393.0,17913.0,22264.97202801453,139.66208,0.039110612,1,1,1
13,muon,729.11255,14,450.47454017837043,38.776192957354034,716.6053974033532,660.0,11533.0,12193.0,72.8475195792658,57.78035,0.079247504,2,0,2
13,muon,2973.495,36,103.4075326854583,7.685916448806551,695.3827549297142,2960.0,14953.0,17913.0,114.33916658181255,72.921906,0.02452397,1,1,1
2112,other,1765.943,20,103.40753268545771,11.048479141084465,1029.3390388445603,1440.0,14953.0,16393.0,28731.34083626239,31.431307,0.017798597,2,0,2
2212,proton,1849.8351,20,325.1569570181968,0.15078151394230027,18553.98697436435,1840.0,16393.0,18233.0,77956.24604609808,34.304752,0.018544763,1,1,1
13,muon,1164.3685,15,325.15695701819413,179.20518136032678,17742.247168946626,1120.0,15513.0,16633.0,5328.506336981794,26.85336,0.023062594,2,0,2
13,muon,5505.144,75,72.03232133021184,142.36596800799026,579.3547157794831,5440.0,12633.0,18073.0,130490.98946974735,224.56964,0.040792692,1,1,1
211,pion,2135.7273,22,72.03232133021304,5.463511024813198,971.8691099039492,1305.0,12688.0,13993.0,39435.735006371804,51.846493,0.024275802,2,0,2
13,muon,2558.7166,32,811.4628429047549,34.577259833885186,1738.3313728869946,2400.0,14153.0,16553.0,10828.308599695663,104.3488,0.040781695,1,1,1
13,muon,837.0444,16,811.4628429047548,165.64573707962887,3328.3166368970456,825.0,12633.0,13458.0,153.58654514308213,56.49881,0.06749798,2,0,2
13,muon,4067.4016,59,109.16284613265802,172.5225923346995,192.1621985433982,3995.0,12798.0,16793.0,10804.110577129377,143.2782,0.035225976,1,1,1
-211,pion,1729.2405,18,109.16284613265749,15.671428099305405,659.5111853193979,1015.0,12578.0,13593.0,59407.82976480088,43.58863,0.025206806,2,0,2
211,pion,1253.6897,24,461.57988987349773,8.191610686251714,1725.5702963273584,1235.0,12358.0,13593.0,24311.88992654432,56.817917,0.04532056,1,1,1
211,pion,826.3776,15,461.57988987349887,11.943860574471492,2089.099524680258,770.0,12413.0,13183.0,3894.4265160261393,16.10756,0.019491766,2,0,2
-13,muon,4448.1006,60,93.39122650318926,164.298822774879,176.10798579414976,4405.0,12468.0,16873.0,15821.692210608744,127.47089,0.028657375,1,1,1
13,muon,565.48785,13,93.39122650319032,28.832537239377498,121.64858272188904,550.0,12523.0,13073.0,2516.6158526695663,24.105148,0.04262717,2,0,2
13,muon,2642.9011,32,330.8207733453379,80.8552970984422,494.1765281483745,2640.0,13753.0,16393.0,28126.836622346378,78.65617,0.0297613,1,1,1
2212,proton,1976.1738,26,330.82077334533835,145.35840952376174,744.984627529246,1920.0,14233.0,16153.0,11958.456987316591,92.58813,0.04685222,2,0,2
13,muon,2835.2673,40,1244.4813202968571,12.326980816613052,5137.965881032639,2750.0,12523.0,15273.0,26705.603683212576,112.7282,0.039759286,1,1,1
13,muon,1502.8346,21,1244.481320296857,124.26680999181022,1459.3693535723582,1360.0,16553.0,17913.0,2204.701223449565,111.09557,0.07392402,2,0,2
13,muon,1041.7971,16,532.2945630859814,168.7784563443997,2735.636888526985,960.0,16633.0,17593.0,6212.996594445627,79.67431,0.07647776,1,1,1
13,muon,643.89795,10,532.2945630859825,5.98462890881171,5025.966602103213,640.0,14153.0,14793.0,233.1473925667402,44.61924,0.06929552,2,0,2
321,other,883.56836,15,29.35100237216795,173.92043858543713,560.8722319545219,865.0,13128.0,13993.0,12249.944437998867,49.805634,0.05636874,2,0,1
22,other,1782.6833,15,29.351002372167805,177.16212782122588,1398.3409134271055,675.0,13238.0,13913.0,6976.775689404766,102.161575,0.057307754,1,1,2
13,muon,3035.3862,45,303.36759478459203,17.052716000455124,690.8500719131989,2830.0,12523.0,15353.0,28143.16341189411,148.32782,0.04886621,1,1,1
2212,proton,1397.2712,22,303.3675947845931,14.92911102388236,741.4177238504125,1175.0,12578.0,13753.0,26169.490816603506,73.96049,0.05293209,2,0,2
-13,muon,4400.142,52,1583.5338486953397,159.2949488966937,4459.357518886617,4400.0,13673.0,18073.0,68.4981337167409,108.37307,0.024629448,1,1,1
13,muon,1233.8534,14,1583.5338486953397,156.86963889766056,4064.885985607989,960.0,14953.0,15913.0,882.7026171397526,65.95775,0.053456713,2,0,2
13,muon,2713.3252,35,19.96857598972085,57.62511038365024,73.92621353253503,2420.0,12853.0,15273.0,4814.027870641006,112.19059,0.041348007,1,1,1
2112,other,1470.6206,16,19.968575989720815,14.752098602508694,146.47755315722682,550.0,12853.0,13403.0,16252.137735324442,55.748966,0.03790846,2,0,2
13,muon,3067.0757,38,601.6056665548198,6.254526899465373,6099.098107886773,3040.0,13673.0,16713.0,8969.121927022466,85.719345,0.027948232,1,1,1
2212,proton,1760.8915,30,601.6056665548195,175.10778553441233,5268.036934362313,1725.0,12908.0,14633.0,20707.876589706346,72.68375,0.041276675,2,0,2
13,muon,4251.631,55,497.7250678032244,27.388192983135383,1718.329696045297,4125.0,12028.0,16153.0,31133.779217983232,124.866066,0.029368982,1,1,1
2212,proton,1506.4764,32,1612.7345709862527,49.45812265676697,2432.416327006879,1485.0,11918.0,13403.0,192087.66392717545,101.26724,0.06722126,3,0,3
310,other,2185.018,17,1609.175327129863,103.44594070607607,1746.0672713618776,1520.0,13913.0,15433.0,38114.142831765304,41.41491,0.018954035,2,0,2
13,muon,5151.929,70,166.33352531533333,168.89392508354717,3905.939006141651,4875.0,12798.0,17673.0,295687.0317815924,182.42789,0.035409626,1,1,1
13,muon,3467.8447,23,166.33352531533336,4.048289486580875,2630.3524496902405,1840.0,15273.0,17113.0,23401.910949763726,42.505775,0.012257116,2,0,2
2112,other,1022.2317,16,32.477925025571494,4.632659305854502,810.8273098587946,935.0,12413.0,13348.0,509.49196176079,37.855125,0.037031844,2,0,1
22,other,1331.2916,12,32.47792502557153,2.791615424700414,1433.6305317591045,605.0,12523.0,13128.0,4173.929881041683,21.679005,0.016284188,1,1,2
22,other,1225.5394,23,12.532412806158456,1.1879765362322514,440.9854825644016,1210.0,11698.0,12908.0,317.9239456417967,44.098328,0.03598279,1,1,1
22,other,1084.9949,20,12.532412806157772,155.82697955076537,1397.7511086770114,1045.0,11643.0,12688.0,90262.26533799517,24.631737,0.022702169,2,0,2
22,other,1893.6605,17,47.706368862968496,172.75957880195492,1160.1185652095392,1280.0,16953.0,18233.0,12931.37433751371,20.536074,0.010844644,1,1,2
211,pion,1588.9172,15,42.905075753185635,4.828601516322062,1202.360017716534,1440.0,16633.0,18073.0,5576.617548864906,16.74214,0.010536823,2,0,1
-211,pion,1468.5658,10,64.50256841765719,4.276998956047426,1065.0938480879233,960.0,17113.0,18073.0,10359.656669152213,19.233648,0.013096892,3,0,3
13,muon,2990.8228,45,20.155042229648714,34.655728248600255,612.0822802390531,2640.0,12633.0,15273.0,112510.80009895288,131.61545,0.044006437,1,1,1
-211,pion,1235.3822,9,20.15504222964901,175.2429746737962,674.4851520808131,550.0,12908.0,13458.0,3550.052349049127,21.726812,0.017587118,2,0,2
13,muon,3420.9932,39,136.7325162780523,142.2197992436692,221.16372739131407,3360.0,14553.0,17913.0,4468.9463680598155,152.25034,0.044504717,1,1,1
-211,pion,1570.1112,14,136.7325162780517,114.43700348336613,142.2900526889945,1200.0,14633.0,15833.0,4124.264859769417,21.395853,0.013626967,2,0,2
-13,muon,3483.1733,39,1577.481482891027,9.798579065208823,11112.879120912112,3360.0,14793.0,18153.0,46865.026129197584,79.52201,0.022830334,1,1,1
13,muon,2200.4597,28,1577.4814828910269,7.615422762495822,12447.727085709761,2160.0,15753.0,17913.0,5970.75262627782,67.06893,0.03047951,2,0,2
13,muon,2880.0,37,12.954359936013791,179.69644444389746,2445.3078660675933,2880.0,14073.0,16953.0,1.5832483768463135e-06,63.54855,0.022065468,1,1,1
211,pion,698.88416,15,12.954359936014049,0.7797508067329536,5417.271551491487,605.0,11973.0,12578.0,4990.580318466201,60.533928,0.08661511,2,0,2
13,muon,1819.4131,24,62.47414498168437,116.70743892227347,397.3154500473729,1630.0,13403.0,15033.0,30512.43520881288,127.42348,0.07003549,1,1,1
211,pion,516.4204,9,62.474144981684674,39.664856681138524,100.14124094827773,480.0,13513.0,13993.0,8487.729692845141,23.760944,0.046010856,2,0,2
2212,proton,1665.6238,16,1004.3457200904667,37.55304704601659,1639.9258349588106,1120.0,15193.0,16313.0,16015.829745356034,19.345394,0.011614504,1,1,1
13,muon,1623.1724,17,2028.1702143375796,75.82273073409549,2107.562472372941,960.0,16393.0,17353.0,3178.7118487113225,41.288578,0.025436964,2,0,2
211,pion,877.04517,12,1036.3463180521621,55.70911876063804,1286.0199122387387,800.0,15433.0,16233.0,8128.831142925788,23.09138,0.026328608,3,0,3
13,muon,1565.1212,21,95.67347120477292,0.5824134935920435,2135.8653590963045,1445.0,13348.0,14793.0,1199.0122852855438,40.987114,0.02618782,2,0,1
13,muon,1858.2526,17,95.67347120477196,22.412165413799514,229.30773564935527,1120.0,15193.0,16313.0,13512.019730533293,36.714905,0.019757759,1,1,2
13,muon,4697.7095,62,80.14748870858234,138.00767337048623,350.41633208360196,3950.0,11643.0,15593.0,19513.691261492677,220.57373,0.046953462,1,1,1
22,other,1094.2843,16,80.14748870858305,117.90335956160335,360.5640183156148,825.0,11643.0,12468.0,44349.65853668077,62.599953,0.057206295,2,0,2
13,muon,4503.45,60,775.5144975582028,2.288295992001162,16177.27813208083,4355.0,13238.0,17593.0,7827.358322305601,152.02422,0.033757277,1,1,1
13,muon,2195.5295,27,775.514497558202,176.5748261602997,14492.596763054704,2080.0,14393.0,16473.0,10248.986319069942,73.593025,0.033519488,2,0,2
211,pion,2789.4675,46,146.8574245839923,15.526298770817712,1902.6201711276287,2720.0,14953.0,17673.0,390697.142228882,126.650894,0.04540325,2,0,1
211,pion,2997.6692,23,277.7948529743961,8.506940646762141,2653.1304613562756,2720.0,14233.0,16953.0,4541.722193736188,28.207695,0.009409876,1,1,2
211,pion,2196.9998,16,244.34034166170875,0.4355461868796066,1893.2996386833697,1840.0,15353.0,17193.0,77390.92691743582,21.65551,0.0098568555,3,0,3
