event_id,track_idx,truth_vtx_id,pdg,is_muon,chord_length,polyline_length,nhits,z_depth,straightness_mse,total_energy,dedx_chord,dedx_poly,dca_to_reco_vertex
32,0,3292,13,1,5121.6396484375,6221.7421875,68,4620.0,29175.732421875,184.91456604003906,0.03610456391566955,0.029720705305267693,1316.6460058873956
32,1,3292,2212,0,1244.383056640625,2733.09130859375,17,715.0,12235.5859375,50.36143112182617,0.04047100356523935,0.01842654541524941,2449.573098636909
32,2,3293,13,1,1001.2094116210938,1196.4351806640625,14,880.0,979.0911254882812,31.19219398498535,0.031154515352069017,0.026070943490371635,3301.2725183756666
33,0,3727,13,1,2881.728759765625,3115.33740234375,42,2850.0,11432.291015625,128.40330505371094,0.04455773452604684,0.04121650032420558,696.6865493324592
33,1,3724,2212,0,2433.048095703125,2804.632568359375,22,1320.0,14163.5400390625,63.80824279785156,0.026225639727607466,0.022751016841816626,696.6865463245998
34,0,4773,211,0,981.6233520507812,1895.2366943359375,20,900.0,16416.166015625,72.07929229736328,0.0734286650238884,0.038031815505038424,140.91999101718974
34,1,4773,2212,0,699.383544921875,859.4910278320312,8,330.0,1397.24365234375,20.828933715820312,0.02978184698089661,0.024234032748845485,140.91999274880698
35,0,5140,13,1,2781.689697265625,3463.20263671875,45,2490.0,11341.4111328125,186.06431579589844,0.06688895457275408,0.05372608400765921,372.89696547211224
35,1,5138,13,1,2078.46630859375,2341.2646484375,36,1910.0,1154.87353515625,133.30361938476562,0.06413556901721264,0.0569365874437685,372.89696755425183
36,0,122,13,1,3655.98828125,4221.20166015625,46,3440.0,18813.892578125,133.5609130859375,0.03653209551324721,0.03164049572580564,473.4091193894647
36,1,123,13,1,2622.754638671875,3521.942626953125,45,2530.0,20572.1953125,91.15587615966797,0.034755777309702134,0.025882271750272096,473.40912258851534
37,0,270,13,1,2683.55419921875,3148.3671875,43,2585.0,7836.7841796875,114.8074722290039,0.04278187198992561,0.03646571870168937,265.90782182035485
37,1,268,13,1,2050.433349609375,2150.91357421875,27,2000.0,5794.19189453125,88.98970031738281,0.04340043549054453,0.041372978154041104,265.9077976520747
38,0,958,13,1,3256.91748046875,3871.920166015625,41,3040.0,15586.328125,134.12619018554688,0.041181943045803804,0.034640742689580964,302.7402102556513
38,1,959,-13,1,2073.42333984375,2661.302490234375,31,1810.0,13843.603515625,115.09960174560547,0.05551186751581527,0.04324934958275596,302.7401918085855
39,0,1006,13,1,4100.69091796875,5576.49365234375,50,3020.0,35553.2890625,118.89628601074219,0.02899420814423065,0.021320975764183136,134.99923246417023
39,1,1006,2112,0,1382.1800537109375,1919.7451171875,19,935.0,11525.1748046875,40.2477912902832,0.02911906533611462,0.02096517445464206,134.99921893561816
40,0,1500,13,1,2514.618408203125,2724.056640625,38,2480.0,9715.7265625,77.36263275146484,0.03076515804509122,0.028399788608549262,460.5935754259866
40,1,1499,13,1,2424.676513671875,2719.11181640625,32,2295.0,5864.15576171875,63.74620819091797,0.026290603233658647,0.02344376123346372,460.59358704454723
41,0,2063,2112,0,2405.38623046875,4141.37744140625,29,2320.0,38216.6015625,40.50843048095703,0.016840717705889147,0.009781390625241334,19.870707652696385
41,1,2063,2112,0,2129.363037109375,2687.84375,23,2080.0,26065.85546875,38.39775085449219,0.018032505582804424,0.014285707959955703,425.126021024455
41,2,2063,2112,0,1577.128662109375,1596.26904296875,11,1520.0,266.7453918457031,16.689342498779297,0.010582105886312197,0.010455219044867502,427.99947779614365
42,0,2105,13,1,2790.26708984375,3231.663330078125,37,2560.0,6068.974609375,83.6648178100586,0.02998451944424563,0.02588908845527421,1409.4673605407115
42,1,2107,13,1,2627.143798828125,2656.080078125,30,2625.0,41.857887268066406,134.70594787597656,0.05127467629905302,0.05071607177260604,2086.1644234393452
